-0.000000,-0.000000,-3999.989990,0.001794,-1999.901001,1000.016724,-1999.900757,-999.983398,-499.901093,1500.016724,-499.900848,-1499.983276,nan,3999.901123,-0.016468,1999.901001,-1000.016602,1999.900757,999.983337,999.901123,-2000.016846,999.900757,1999.983276
-0.000000,-0.000000,-3999.986816,0.002540,-1999.882202,1000.022095,-1999.881958,-999.977783,-499.882202,1500.022339,-499.881958,-1499.977661,nan,3999.882324,-0.022039,1999.882202,-1000.022095,1999.881958,999.977844,999.882263,-2000.022339,999.881897,1999.977661
-0.000000,-0.000000,-3999.984863,0.003330,-1999.864258,1000.028076,-1999.864136,-999.971985,-499.864471,1500.028076,-499.864227,-1499.971924,nan,3999.864502,-0.027867,1999.864380,-1000.028076,1999.864136,999.971985,999.864563,-2000.027954,999.864075,1999.972046
-0.000000,-0.000000,-3999.983887,0.003726,-1999.855469,1000.031067,-1999.855225,-999.968994,-499.855804,1500.031128,-499.855560,-1499.968872,nan,3999.855713,-0.030801,1999.855713,-1000.030945,1999.855469,999.968994,999.855835,-2000.031128,999.855469,1999.968872
-0.000000,-0.000000,-3999.981934,0.004457,-1999.840332,1000.036743,-1999.840088,-999.963196,-499.840454,1500.037109,-499.840210,-1499.962891,nan,3999.840576,-0.036670,1999.840454,-1000.036743,1999.840332,999.963196,999.840515,-2000.037109,999.840149,1999.963135
-0.000000,-0.000000,-3999.980469,0.005250,-1999.829468,1000.042480,-1999.829224,-999.957581,-499.829346,1500.042725,-499.829102,-1499.957275,nan,3999.829590,-0.042222,1999.829590,-1000.042236,1999.829102,999.957581,999.829407,-2000.042603,999.829041,1999.957642
-0.000000,-0.000000,-3999.979736,0.005607,-1999.825317,1000.044983,-1999.825073,-999.954956,-499.825562,1500.045288,-499.825317,-1499.954712,nan,3999.825684,-0.044789,1999.825684,-1000.044983,1999.825317,999.955017,999.825623,-2000.045166,999.825256,1999.955078
-0.000000,-0.000000,-3999.978760,0.006225,-2001.937256,1000.051086,-1999.820679,-999.950195,-499.821075,1500.050049,-499.820831,-1499.949951,nan,3999.821533,-0.049573,1999.821167,-1000.049622,1999.820679,999.950195,999.820984,-2000.050171,999.820618,1999.950317
-0.000000,-0.000000,-3999.978760,0.006839,-2002.721436,1000.056213,-2001.264893,-999.946167,-501.201691,1500.053955,-500.626038,-1499.945801,nan,3999.820312,-0.053635,2001.948730,-1000.055359,1999.819458,999.946106,1000.600647,-2000.053955,999.819641,1999.946533
-0.000000,-0.000000,-3999.979004,0.007243,-2002.038086,1000.063599,-2001.796143,-999.942566,-501.722504,1500.057739,-501.666016,-1499.942017,nan,4001.267334,-0.056728,2002.767944,-1000.059570,1999.820923,999.942749,1001.600220,-2000.057617,999.821167,1999.943237
-0.000000,-0.000000,-3999.979004,0.007469,-2001.245117,1000.071960,-2001.791138,-999.940674,-501.725861,1500.059448,-501.818298,-1499.940430,nan,4001.640869,-0.058164,2002.597168,-1000.060608,1999.822510,999.941345,1001.759338,-2000.058960,999.822632,1999.941895
-0.000000,-0.000000,-3999.979492,0.007772,-1999.043091,1000.093994,-2001.391968,-999.936829,-501.356476,1500.063477,-501.616486,-1499.936523,nan,4001.795654,-0.060837,2001.187256,-1000.062744,1999.826904,999.939270,1001.625610,-2000.062622,999.827026,1999.940063
-0.000000,-0.000000,-4000.215820,0.008977,-1996.349243,1000.118408,-2000.558472,-999.932129,-500.560455,1500.068237,-500.876373,-1499.931885,nan,4001.397217,-0.063904,1998.853149,-1000.068481,2001.456421,999.936523,1001.017883,-2000.066406,1001.456665,1999.937744
-0.000000,-0.000000,-4000.294922,0.008415,-1994.941650,1000.130615,-2000.002319,-999.929688,-500.020142,1500.070557,-500.337585,-1499.929565,nan,4001.031006,-0.065711,1997.579834,-1000.072083,2001.863647,999.935425,1000.561035,-2000.068481,1001.863525,1999.936279
-0.000000,-0.000000,-4000.390137,0.006995,-1992.231567,1000.153931,-1998.670166,-999.923645,-498.721832,1500.076538,-498.988678,-1499.923340,nan,4000.005127,-0.070088,1994.867920,-1000.081604,2001.798706,999.933289,999.376831,-2000.073975,1001.798706,1999.934204
-0.000000,-0.000000,-4000.397949,0.005220,-1989.902710,1000.174561,-1997.121094,-999.916260,-497.202240,1500.083862,-497.346466,-1499.916016,nan,3998.669678,-0.074961,1992.113159,-1000.093750,2000.835327,999.930481,997.882507,-2000.080444,1000.835449,1999.931519
-0.000000,-0.000000,-4000.373047,0.004251,-1988.943726,1000.183777,-1996.264771,-999.912292,-496.352753,1500.087769,-496.439545,-1499.912109,nan,3997.902832,-0.078205,1990.875000,-1000.100220,2000.101196,999.928040,997.043762,-2000.083984,1000.101379,1999.928955
-0.000000,-0.000000,-4000.275635,0.002195,-1987.500854,1000.198669,-1994.457275,-999.903809,-494.542908,1500.096191,-494.533966,-1499.903687,nan,3996.248291,-0.085543,1988.801758,-1000.113525,1998.248535,999.921753,995.243896,-2000.092407,998.248718,1999.922607
-0.000000,-0.000000,-4000.130371,0.000037,-1986.703735,1000.209045,-1992.633179,-999.894531,-492.704559,1500.105469,-492.625946,-1499.894165,nan,3994.449219,-0.093620,1987.368042,-1000.127136,1996.001953,999.914062,993.382019,-2000.101440,996.002197,1999.914917
-0.000000,-0.000000,-3999.956543,-0.002152,-1986.491577,1000.214661,-1990.942383,-999.884705,-490.993134,1500.115234,-490.872131,-1499.884521,nan,3992.631348,-0.102570,1986.599487,-1000.140503,1993.624268,999.904907,991.602905,-2000.110718,993.624512,1999.905640
-0.000000,-0.000000,-3999.866211,-0.003298,-1986.568481,1000.215698,-1990.191406,-999.879822,-490.231049,1500.119995,-490.098450,-1499.879639,nan,3991.762695,-0.107367,1986.446289,-1000.146667,1992.467651,999.899902,990.789978,-2000.115723,992.467957,1999.900879
-0.000000,-0.000000,-3999.693359,-0.005473,-1986.996216,1000.214661,-1988.948975,-999.870605,-488.966858,1500.129272,-488.827026,-1499.870361,nan,3990.195312,-0.116853,1986.527588,-1000.157776,1990.364014,999.889526,989.395813,-2000.125244,990.364136,1999.890381
-0.000000,-0.000000,-3999.549805,-0.007399,-1987.660645,1000.209656,-1988.107300,-999.862183,-488.106384,1500.137695,-487.976257,-1499.862061,nan,3988.954590,-0.126138,1986.997803,-1000.166809,1988.687378,999.879150,988.382629,-2000.134155,988.687500,1999.879761
-0.000000,-0.000000,-3999.494873,-0.008454,-1988.035767,1000.205933,-1987.843872,-999.858521,-487.834930,1500.141479,-487.714172,-1499.858398,nan,3988.481689,-0.130660,1987.328369,-1000.170532,1988.045410,999.874268,988.032776,-2000.137939,988.045654,1999.874634
-0.000000,-0.000000,-3999.424805,-0.010323,-1988.792847,1000.196289,-1987.614502,-999.852173,-487.593170,1500.147827,-487.496490,-1499.852173,nan,3987.849854,-0.138593,1988.109253,-1000.176270,1987.178833,999.864868,987.642822,-2000.145264,987.179016,1999.865234
-0.000000,-0.000000,-3999.411621,-0.012272,-1989.477295,1000.184570,-1987.725586,-999.847412,-487.697174,1500.152466,-487.627563,-1499.847534,nan,3987.620117,-0.145285,1988.867188,-1000.179688,1986.843506,999.856750,987.624207,-2000.150513,986.843811,1999.856812
-0.000000,-0.000000,-3999.425537,-0.013407,-1989.769653,1000.178284,-1987.880859,-999.845764,-487.850464,1500.154297,-487.794281,-1499.845825,nan,3987.637939,-0.148110,1989.222290,-1000.180542,1986.850586,999.853271,987.729492,-2000.152710,986.851013,1999.853516
-0.000000,-0.000000,-3999.488281,-0.015311,-1990.228882,1000.164673,-1988.325439,-999.843750,-488.294403,1500.156250,-488.263000,-1499.844116,nan,3987.885254,-0.152311,1989.835083,-1000.180420,1987.142334,999.847778,988.107117,-2000.155518,987.142700,1999.847778
-0.000000,-0.000000,-3999.587402,-0.017203,-1990.508423,1000.151123,-1988.863281,-999.843689,-488.834564,1500.156372,-488.823700,-1499.843994,nan,3988.329102,-0.154723,1990.281372,-1000.178528,1987.692505,999.844055,988.620239,-2000.156494,987.692688,1999.844116
-0.000000,-0.000000,-3999.707031,-0.019269,-1990.614746,1000.137878,-1989.402344,-999.845215,-489.378296,1500.155029,-489.382629,-1499.845581,nan,3988.866211,-0.155256,1990.545410,-1000.174805,1988.368530,999.842346,989.171021,-2000.155518,988.368835,1999.842285
-0.000000,-0.000000,-3999.769531,-0.020266,-1990.610107,1000.131531,-1989.649414,-999.846619,-489.628082,1500.153564,-489.638000,-1499.846924,nan,3989.140137,-0.154880,1990.611206,-1000.172546,1988.716675,999.842224,989.434692,-2000.154907,988.716858,1999.842041
