-0.000000,-0.000000,-4000.054688,-0.006020,-1989.103638,999.853271,-1989.112183,-1000.150146,-3989.114746,2999.850342,-989.113708,-2000.150146,nan,3989.113525,0.150426,1989.113647,-999.850342,1989.112671,1000.150146,989.114685,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.054688,-0.006043,-1989.103638,999.853271,-1989.112183,-1000.150146,-3989.114746,2999.850342,-989.113708,-2000.150146,nan,3989.113525,0.150430,1989.113647,-999.850342,1989.112671,1000.150024,989.114685,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.054688,-0.006024,-1989.103638,999.853271,-1989.112061,-1000.150146,-3989.114746,2999.850342,-989.113770,-2000.150146,nan,3989.113525,0.150426,1989.113647,-999.850342,1989.112671,1000.150146,989.114624,-1999.861938,3989.147949,3000.119629
-0.000000,-0.000000,-4000.054688,-0.006072,-1989.103638,999.853271,-1989.112061,-1000.150146,-3989.114746,2999.850342,-989.113770,-2000.150146,nan,3989.113525,0.150445,1989.113647,-999.850342,1989.112671,1000.150024,989.114624,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.054688,-0.006022,-1989.103638,999.853271,-1989.112061,-1000.150146,-3989.114746,2999.850342,-989.113770,-2000.150146,nan,3989.113525,0.150460,1989.113647,-999.850342,1989.112671,1000.150024,989.114624,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.054688,-0.006053,-1989.103516,999.853271,-1989.112061,-1000.150146,-3989.114746,2999.850342,-989.113831,-2000.150146,nan,3989.113525,0.150442,1989.113525,-999.850342,1989.112671,1000.150024,989.114746,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.055176,0.001994,-1989.103394,999.853271,-1989.112061,-1000.150146,-3989.115234,2999.828369,-989.113831,-2000.150146,nan,3989.113525,0.150427,1989.114014,-999.828430,1989.112671,1000.150024,989.114685,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.055908,0.000339,-1989.103394,999.853271,-1989.112061,-1000.150146,-3989.112061,2999.825684,-989.113831,-2000.150146,nan,3989.113525,0.150413,1989.110840,-999.825745,1989.112793,1000.150146,989.114746,-1999.861938,3989.147949,3000.119385
-0.000000,-0.000000,-4000.057129,-0.004344,-1989.103394,999.853271,-1989.112061,-1000.150146,-3989.102295,2999.820801,-989.116516,-2000.166992,nan,3989.113525,0.150438,1989.101562,-999.820496,1989.112915,1000.150024,989.117554,-1999.844849,3989.150635,3000.136719
-0.000000,-0.000000,-4000.058350,-0.008115,-1989.104004,999.831238,-1989.112671,-1000.172058,-3989.087891,2999.815918,-989.111145,-2000.174683,nan,3989.114258,0.172305,1989.086792,-999.815735,1989.113647,1000.172058,989.112183,-1999.837402,3989.145508,3000.144043
-0.000000,-0.000000,-4000.059082,-0.010888,-1989.096924,999.825989,-1989.105347,-1000.177307,-3989.067383,2999.813721,-989.101685,-2000.179932,nan,3989.107178,0.177558,1989.066162,-999.813416,1989.106445,1000.177429,989.102844,-1999.832031,3989.136230,3000.149414
-0.000000,-0.000000,-4000.059570,-0.011962,-1989.091553,999.823181,-1989.100098,-1000.180054,-3989.054688,2999.813965,-989.095032,-2000.182495,nan,3989.101562,0.180319,1989.053589,-999.813416,1989.101196,1000.180176,989.096191,-1999.829346,3989.129639,3000.152100
-0.000000,-0.000000,-4000.060059,-0.013423,-1989.076904,999.818481,-1989.085327,-1000.184937,-3989.026123,2999.816406,-989.077209,-2000.186035,nan,3989.086914,0.185092,1989.025391,-999.815918,1989.086426,1000.184937,989.078491,-1999.825684,3989.111816,3000.155762
-0.000000,-0.000000,-4000.059570,-0.014062,-1989.056274,999.816101,-1989.064575,-1000.187073,-3988.993652,2999.821777,-989.053772,-2000.186768,nan,3989.066162,0.187361,1988.992920,-999.821594,1989.065796,1000.187073,989.055115,-1999.824829,3989.088623,3000.156738
-0.000000,-0.000000,-4000.059326,-0.014107,-1989.043823,999.816162,-1989.052124,-1000.187073,-3988.976318,2999.825928,-989.040100,-2000.186035,nan,3989.053955,0.187341,1988.975464,-999.825562,1989.053223,1000.187073,989.041382,-1999.825806,3989.074951,3000.155518
